id,flight_date,flight_number,airline_code,airline_name,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay,arrival_delay,status
1458,2025-06-08,9071,JL,Japan Airlines,DEL,BOM,01:45:00,02:19:00,04:15:00,04:12:00,34,34,delayed
1459,2025-06-08,5279,QF,Qantas,DEL,BOM,01:45:00,02:19:00,04:15:00,04:12:00,34,34,delayed
1460,2025-06-08,8733,VS,Virgin Atlantic,DEL,BOM,01:45:00,02:19:00,04:15:00,04:12:00,34,34,delayed
1461,2025-06-08,853,6E,IndiGo,DEL,BOM,01:45:00,02:19:00,04:15:00,04:12:00,34,34,delayed
1462,2025-06-08,9854,LX,SWISS,DEL,BOM,02:15:00,02:30:00,04:40:00,04:31:00,15,15,on_time
1463,2025-06-08,2421,AI,Air India,DEL,BOM,02:15:00,02:30:00,04:40:00,04:31:00,15,15,on_time
1464,2025-06-08,201,BZ,Blue Dart Aviation,DEL,BOM,02:30:00,02:01:00,04:50:00,04:06:00,0,0,on_time
1465,2025-06-08,9184,AA,American Airlines,DEL,BOM,03:55:00,04:09:00,06:15:00,05:48:00,15,15,on_time
1466,2025-06-08,8781,BA,British Airways,DEL,BOM,03:55:00,04:09:00,06:15:00,05:48:00,15,15,on_time
1467,2025-06-08,9074,JL,Japan Airlines,DEL,BOM,03:55:00,04:09:00,06:15:00,05:48:00,15,15,on_time
1468,2025-06-08,5289,QF,Qantas,DEL,BOM,03:55:00,04:09:00,06:15:00,05:48:00,15,15,on_time
1469,2025-06-08,8734,VS,Virgin Atlantic,DEL,BOM,03:55:00,04:09:00,06:15:00,05:48:00,15,15,on_time
1470,2025-06-08,2766,6E,IndiGo,DEL,BOM,03:55:00,04:09:00,06:15:00,05:48:00,15,15,on_time
1471,2025-06-08,449,6E,IndiGo,DEL,BOM,05:00:00,05:17:00,07:20:00,06:51:00,17,17,delayed
1472,2025-06-08,2927,AI,Air India,DEL,BOM,05:45:00,05:59:00,08:10:00,07:33:00,14,14,on_time
1473,2025-06-08,2975,AI,Air India,DEL,BOM,05:55:00,06:12:00,08:20:00,07:59:00,18,18,delayed
1474,2025-06-08,6218,6E,IndiGo,DEL,BOM,06:00:00,06:06:00,08:10:00,07:53:00,7,7,on_time
1475,2025-06-08,8779,BA,British Airways,DEL,BOM,05:00:00,05:17:00,07:20:00,06:51:00,17,17,delayed
1476,2025-06-08,9227,JL,Japan Airlines,DEL,BOM,05:00:00,05:17:00,07:20:00,06:51:00,17,17,delayed
1477,2025-06-08,3657,KL,KLM,DEL,BOM,05:00:00,05:17:00,07:20:00,06:51:00,17,17,delayed
1478,2025-06-08,5267,QF,Qantas,DEL,BOM,05:00:00,05:17:00,07:20:00,06:51:00,17,17,delayed
1479,2025-06-08,8726,VS,Virgin Atlantic,DEL,BOM,05:00:00,05:17:00,07:20:00,06:51:00,17,17,delayed
1480,2025-06-08,2429,AI,Air India,DEL,BOM,07:00:00,08:05:00,09:15:00,09:47:00,66,32,delayed
1481,2025-06-08,6814,6E,IndiGo,DEL,BOM,07:00:00,07:13:00,09:15:00,08:49:00,13,13,on_time
1482,2025-06-08,2943,AI,Air India,DEL,BOM,07:30:00,07:47:00,09:35:00,09:32:00,17,17,delayed
1483,2025-06-08,5270,LH,Lufthansa,DEL,BOM,05:45:00,05:59:00,08:10:00,07:33:00,14,14,on_time
1484,2025-06-08,9251,JL,Japan Airlines,DEL,BOM,06:00:00,06:06:00,08:10:00,07:53:00,7,7,on_time
1485,2025-06-08,3648,KL,KLM,DEL,BOM,06:00:00,06:06:00,08:10:00,07:53:00,7,7,on_time
1486,2025-06-08,5295,QF,Qantas,DEL,BOM,06:00:00,06:06:00,08:10:00,07:53:00,7,7,on_time
1487,2025-06-08,8740,VS,Virgin Atlantic,DEL,BOM,06:00:00,06:06:00,08:10:00,07:53:00,7,7,on_time
1488,2025-06-08,2435,AI,Air India,DEL,BOM,08:00:00,08:10:00,10:20:00,09:51:00,11,11,on_time
1489,2025-06-08,675,6E,IndiGo,DEL,BOM,08:00:00,07:53:00,10:25:00,09:37:00,0,0,on_time
1490,2025-06-08,1719,QP,Akasa Air,DEL,BOM,08:30:00,08:49:00,10:55:00,10:28:00,19,19,delayed
1491,2025-06-08,2678,AI,Air India,DEL,BOM,08:30:00,08:41:00,10:50:00,10:18:00,11,11,on_time
1492,2025-06-08,8783,BA,British Airways,DEL,BOM,07:00:00,07:13:00,09:15:00,08:49:00,13,13,on_time
1493,2025-06-08,9253,JL,Japan Airlines,DEL,BOM,07:00:00,07:13:00,09:15:00,08:49:00,13,13,on_time
1494,2025-06-08,5301,QF,Qantas,DEL,BOM,07:00:00,07:13:00,09:15:00,08:49:00,13,13,on_time
1495,2025-06-08,8743,VS,Virgin Atlantic,DEL,BOM,07:00:00,07:13:00,09:15:00,08:49:00,13,13,on_time
1496,2025-06-08,2963,AI,Air India,DEL,BOM,09:00:00,09:07:00,11:25:00,10:55:00,7,7,on_time
1497,2025-06-08,6107,6E,IndiGo,DEL,BOM,09:00:00,09:00:00,11:35:00,10:43:00,1,1,on_time
1498,2025-06-08,1411,QP,Akasa Air,DEL,BOM,10:00:00,10:10:00,12:20:00,11:52:00,11,11,on_time
1499,2025-06-08,9259,JL,Japan Airlines,DEL,BOM,10:00:00,09:57:00,12:20:00,11:36:00,0,0,on_time
1500,2025-06-08,5287,QF,Qantas,DEL,BOM,10:00:00,09:57:00,12:20:00,11:36:00,0,0,on_time
1501,2025-06-08,8742,VS,Virgin Atlantic,DEL,BOM,10:00:00,09:57:00,12:20:00,11:36:00,0,0,on_time
1502,2025-06-08,6328,6E,IndiGo,DEL,BOM,10:00:00,09:57:00,12:20:00,11:36:00,0,0,on_time
1503,2025-06-08,2995,AI,Air India,DEL,BOM,10:15:00,10:21:00,12:40:00,11:59:00,6,6,on_time
1504,2025-06-08,9076,JL,Japan Airlines,DEL,BOM,09:00:00,09:00:00,11:35:00,10:43:00,1,1,on_time
1505,2025-06-08,5283,QF,Qantas,DEL,BOM,09:00:00,09:00:00,11:35:00,10:43:00,1,1,on_time
1506,2025-06-08,4734,TK,Turkish Airlines,DEL,BOM,09:00:00,09:00:00,11:35:00,10:43:00,1,1,on_time
1507,2025-06-08,8738,VS,Virgin Atlantic,DEL,BOM,09:00:00,09:00:00,11:35:00,10:43:00,1,1,on_time
1508,2025-06-08,2425,AI,Air India,DEL,BOM,10:55:00,11:02:00,13:20:00,12:43:00,7,7,on_time
1509,2025-06-08,6047,6E,IndiGo,DEL,BOM,11:00:00,11:00:00,13:20:00,12:38:00,0,0,on_time
1510,2025-06-08,2945,AI,Air India,DEL,BOM,11:40:00,12:02:00,13:55:00,13:42:00,23,23,delayed
1511,2025-06-08,6051,6E,IndiGo,DEL,BOM,11:55:00,12:01:00,14:15:00,13:40:00,7,7,on_time
1512,2025-06-08,2993,AI,Air India,DEL,BOM,12:35:00,12:47:00,15:00:00,14:29:00,13,13,on_time
1513,2025-06-08,9255,JL,Japan Airlines,DEL,BOM,08:00:00,07:53:00,10:25:00,09:37:00,0,0,on_time
1514,2025-06-08,5271,QF,Qantas,DEL,BOM,08:00:00,07:53:00,10:25:00,09:37:00,0,0,on_time
1515,2025-06-08,4730,TK,Turkish Airlines,DEL,BOM,08:00:00,07:53:00,10:25:00,09:37:00,0,0,on_time
1516,2025-06-08,8728,VS,Virgin Atlantic,DEL,BOM,08:00:00,07:53:00,10:25:00,09:37:00,0,0,on_time
1517,2025-06-08,9261,JL,Japan Airlines,DEL,BOM,11:00:00,11:00:00,13:20:00,12:38:00,0,0,on_time
1518,2025-06-08,5291,QF,Qantas,DEL,BOM,11:00:00,11:00:00,13:20:00,12:38:00,0,0,on_time
1519,2025-06-08,8737,VS,Virgin Atlantic,DEL,BOM,11:00:00,11:00:00,13:20:00,12:38:00,0,0,on_time
1520,2025-06-08,8031,MK,Air Mauritius,DEL,BOM,09:00:00,09:07:00,11:25:00,10:55:00,7,7,on_time
1521,2025-06-08,8780,BA,British Airways,DEL,BOM,13:00:00,13:04:00,15:20:00,14:45:00,5,5,on_time
1522,2025-06-08,9265,JL,Japan Airlines,DEL,BOM,13:00:00,13:04:00,15:20:00,14:45:00,5,5,on_time
1523,2025-06-08,5273,QF,Qantas,DEL,BOM,13:00:00,13:04:00,15:20:00,14:45:00,5,5,on_time
1524,2025-06-08,8730,VS,Virgin Atlantic,DEL,BOM,13:00:00,13:04:00,15:20:00,14:45:00,5,5,on_time
1525,2025-06-08,6676,6E,IndiGo,DEL,BOM,13:00:00,13:04:00,15:20:00,14:45:00,5,5,on_time
1526,2025-06-08,2951,AI,Air India,DEL,BOM,13:15:00,13:35:00,15:35:00,15:08:00,20,20,delayed
1527,2025-06-08,9263,JL,Japan Airlines,DEL,BOM,11:55:00,12:01:00,14:15:00,13:40:00,7,7,on_time
1528,2025-06-08,5303,QF,Qantas,DEL,BOM,11:55:00,12:01:00,14:15:00,13:40:00,7,7,on_time
1529,2025-06-08,8732,VS,Virgin Atlantic,DEL,BOM,11:55:00,12:01:00,14:15:00,13:40:00,7,7,on_time
1530,2025-06-08,6022,6E,IndiGo,DEL,BOM,14:15:00,14:36:00,16:35:00,16:24:00,22,22,delayed
1531,2025-06-08,2441,AI,Air India,DEL,BOM,14:20:00,14:32:00,16:40:00,16:11:00,13,13,on_time
1532,2025-06-08,9565,MS,EgyptAir,DEL,BOM,12:35:00,12:47:00,15:00:00,14:29:00,13,13,on_time
1533,2025-06-08,2420,AI,Air India,DEL,BOM,14:55:00,15:06:00,17:20:00,16:45:00,11,11,on_time
1534,2025-06-08,2933,AI,Air India,DEL,BOM,15:30:00,15:54:00,17:45:00,17:34:00,25,25,delayed
1535,2025-06-08,6318,6E,IndiGo,DEL,BOM,15:30:00,15:38:00,17:50:00,17:19:00,9,9,on_time
1536,2025-06-08,9267,JL,Japan Airlines,DEL,BOM,14:15:00,14:36:00,16:35:00,16:24:00,22,22,delayed
1537,2025-06-08,5281,QF,Qantas,DEL,BOM,14:15:00,14:36:00,16:35:00,16:24:00,22,22,delayed
1538,2025-06-08,8736,VS,Virgin Atlantic,DEL,BOM,14:15:00,14:36:00,16:35:00,16:24:00,22,22,delayed
1539,2025-06-08,1128,QP,Akasa Air,DEL,BOM,16:00:00,16:41:00,18:20:00,18:21:00,41,1,on_time
1540,2025-06-08,2941,AI,Air India,DEL,BOM,16:30:00,16:39:00,19:00:00,18:13:00,9,9,on_time
1541,2025-06-08,864,6E,IndiGo,DEL,BOM,17:00:00,17:05:00,19:20:00,18:45:00,5,5,on_time
1542,2025-06-08,441,AI,Air India,DEL,BOM,17:15:00,17:37:00,20:05:00,19:10:00,23,23,delayed
1543,2025-06-08,2955,AI,Air India,DEL,BOM,17:55:00,18:18:00,20:15:00,20:05:00,23,23,delayed
1544,2025-06-08,6706,6E,IndiGo,DEL,BOM,18:00:00,18:27:00,20:20:00,20:15:00,27,27,delayed
1545,2025-06-08,709,SG,SpiceJet,DEL,BOM,19:45:00,20:05:00,22:10:00,22:04:00,20,20,delayed
1546,2025-06-08,9271,JL,Japan Airlines,DEL,BOM,17:00:00,17:05:00,19:20:00,18:45:00,5,5,on_time
1547,2025-06-08,5297,QF,Qantas,DEL,BOM,17:00:00,17:05:00,19:20:00,18:45:00,5,5,on_time
1548,2025-06-08,8729,VS,Virgin Atlantic,DEL,BOM,17:00:00,17:05:00,19:20:00,18:45:00,5,5,on_time
1549,2025-06-08,9889,LX,SWISS,DEL,BOM,19:00:00,19:51:00,21:30:00,21:46:00,51,16,delayed
1550,2025-06-08,2977,AI,Air India,DEL,BOM,19:00:00,19:51:00,21:30:00,21:46:00,51,16,delayed
1551,2025-06-08,9275,JL,Japan Airlines,DEL,BOM,19:00:00,19:34:00,21:20:00,21:19:00,34,34,delayed
1552,2025-06-08,5265,QF,Qantas,DEL,BOM,19:00:00,19:34:00,21:20:00,21:19:00,34,34,delayed
1553,2025-06-08,8724,VS,Virgin Atlantic,DEL,BOM,19:00:00,19:34:00,21:20:00,21:19:00,34,34,delayed
1554,2025-06-08,322,QO,Quikjet Cargo Airlines,DEL,BLR,03:15:00,03:55:00,06:00:00,06:13:00,40,13,on_time
1555,2025-06-08,5282,LH,Lufthansa,DEL,BLR,03:30:00,04:07:00,06:15:00,06:22:00,38,7,on_time
1556,2025-06-08,9856,LX,SWISS,DEL,BLR,03:30:00,04:07:00,06:15:00,06:22:00,38,7,on_time
1557,2025-06-08,2653,AI,Air India,DEL,BLR,03:30:00,04:07:00,06:15:00,06:22:00,38,7,on_time
1558,2025-06-08,403,BZ,Blue Dart Aviation,DEL,BLR,04:50:00,04:28:00,07:30:00,06:45:00,0,0,on_time
1559,2025-06-08,2508,IX,Air India Express,DEL,BLR,05:00:00,05:36:00,08:00:00,07:53:00,37,37,delayed
1560,2025-06-08,2069,6E,IndiGo,DEL,BLR,05:45:00,05:55:00,08:30:00,08:12:00,11,11,on_time
1561,2025-06-08,2803,AI,Air India,DEL,BLR,06:25:00,06:38:00,09:20:00,08:58:00,13,13,on_time
1562,2025-06-08,1170,IX,Air India Express,DEL,BLR,06:30:00,06:34:00,09:30:00,08:53:00,5,5,on_time
1563,2025-06-08,2103,6E,IndiGo,DEL,BLR,07:00:00,07:04:00,09:55:00,09:31:00,4,4,on_time
1564,2025-06-08,2815,AI,Air India,DEL,BLR,07:30:00,07:40:00,10:10:00,09:58:00,11,11,on_time
1565,2025-06-08,9483,AI,Air India,DEL,BLR,05:00:00,05:36:00,08:00:00,07:53:00,37,37,delayed
1566,2025-06-08,2651,AI,Air India,DEL,BLR,08:00:00,08:33:00,10:50:00,10:52:00,34,2,on_time
1567,2025-06-08,2109,6E,IndiGo,DEL,BLR,08:00:00,08:09:00,10:55:00,10:27:00,9,9,on_time
1568,2025-06-08,9178,AA,American Airlines,DEL,BLR,05:45:00,05:55:00,08:30:00,08:12:00,11,11,on_time
1569,2025-06-08,3346,AF,Air France,DEL,BLR,05:45:00,05:55:00,08:30:00,08:12:00,11,11,on_time
1570,2025-06-08,9050,JL,Japan Airlines,DEL,BLR,05:45:00,05:55:00,08:30:00,08:12:00,11,11,on_time
1571,2025-06-08,5042,QF,Qantas,DEL,BLR,05:45:00,05:55:00,08:30:00,08:12:00,11,11,on_time
1572,2025-06-08,8720,VS,Virgin Atlantic,DEL,BLR,05:45:00,05:55:00,08:30:00,08:12:00,11,11,on_time
1573,2025-06-08,2801,AI,Air India,DEL,BLR,09:00:00,09:17:00,11:50:00,11:41:00,18,18,delayed
1574,2025-06-08,2408,6E,IndiGo,DEL,BLR,09:30:00,09:34:00,12:25:00,11:53:00,4,4,on_time
1575,2025-06-08,1089,ET,Ethiopian Airlines,DEL,BLR,06:25:00,06:38:00,09:20:00,08:58:00,13,13,on_time
1576,2025-06-08,4953,SQ,Singapore Airlines,DEL,BLR,06:25:00,06:38:00,09:20:00,08:58:00,13,13,on_time
1577,2025-06-08,9479,AI,Air India,DEL,BLR,06:30:00,06:34:00,09:30:00,08:53:00,5,5,on_time
1578,2025-06-08,9179,AA,American Airlines,DEL,BLR,07:00:00,07:04:00,09:55:00,09:31:00,4,4,on_time
1579,2025-06-08,9052,JL,Japan Airlines,DEL,BLR,07:00:00,07:04:00,09:55:00,09:31:00,4,4,on_time
1580,2025-06-08,4774,KL,KLM,DEL,BLR,07:00:00,07:04:00,09:55:00,09:31:00,4,4,on_time
1581,2025-06-08,5038,QF,Qantas,DEL,BLR,07:00:00,07:04:00,09:55:00,09:31:00,4,4,on_time
1582,2025-06-08,8707,VS,Virgin Atlantic,DEL,BLR,07:00:00,07:04:00,09:55:00,09:31:00,4,4,on_time
1583,2025-06-08,1088,ET,Ethiopian Airlines,DEL,BLR,07:30:00,07:40:00,10:10:00,09:58:00,11,11,on_time
1584,2025-06-08,4875,SQ,Singapore Airlines,DEL,BLR,09:40:00,09:56:00,12:35:00,12:16:00,16,16,delayed
1585,2025-06-08,2415,AI,Air India,DEL,BLR,09:40:00,09:56:00,12:35:00,12:16:00,16,16,delayed
1586,2025-06-08,2127,6E,IndiGo,DEL,BLR,10:45:00,10:46:00,13:35:00,13:03:00,2,2,on_time
1587,2025-06-08,2434,6E,IndiGo,DEL,BLR,11:30:00,11:39:00,14:25:00,13:56:00,10,10,on_time
1588,2025-06-08,2417,AI,Air India,DEL,BLR,12:10:00,12:15:00,14:55:00,14:36:00,5,5,on_time
1589,2025-06-08,4835,SQ,Singapore Airlines,DEL,BLR,08:00:00,08:33:00,10:50:00,10:52:00,34,2,on_time
1590,2025-06-08,9054,JL,Japan Airlines,DEL,BLR,08:00:00,08:09:00,10:55:00,10:27:00,9,9,on_time
1591,2025-06-08,4205,QF,Qantas,DEL,BLR,08:00:00,08:09:00,10:55:00,10:27:00,9,9,on_time
1592,2025-06-08,9066,JL,Japan Airlines,DEL,BLR,13:00:00,13:08:00,15:55:00,15:28:00,9,9,on_time
1593,2025-06-08,5261,QF,Qantas,DEL,BLR,13:00:00,13:08:00,15:55:00,15:28:00,9,9,on_time
1594,2025-06-08,8717,VS,Virgin Atlantic,DEL,BLR,13:00:00,13:08:00,15:55:00,15:28:00,9,9,on_time
1595,2025-06-08,5257,6E,IndiGo,DEL,BLR,13:00:00,13:08:00,15:55:00,15:28:00,9,9,on_time
1596,2025-06-08,4716,TK,Turkish Airlines,DEL,BLR,08:00:00,08:09:00,10:55:00,10:27:00,9,9,on_time
1597,2025-06-08,8698,VS,Virgin Atlantic,DEL,BLR,08:00:00,08:09:00,10:55:00,10:27:00,9,9,on_time
1598,2025-06-08,8120,MK,Air Mauritius,DEL,BLR,09:00:00,09:17:00,11:50:00,11:41:00,18,18,delayed
1599,2025-06-08,2819,AI,Air India,DEL,BLR,14:10:00,14:18:00,17:00:00,16:43:00,8,8,on_time
1600,2025-06-08,176,6E,IndiGo,DEL,BLR,14:15:00,14:20:00,17:10:00,16:48:00,5,5,on_time
1601,2025-06-08,9062,JL,Japan Airlines,DEL,BLR,09:30:00,09:34:00,12:25:00,11:53:00,4,4,on_time
1602,2025-06-08,4726,KL,KLM,DEL,BLR,09:30:00,09:34:00,12:25:00,11:53:00,4,4,on_time
1603,2025-06-08,5040,QF,Qantas,DEL,BLR,09:30:00,09:34:00,12:25:00,11:53:00,4,4,on_time
1604,2025-06-08,4717,TK,Turkish Airlines,DEL,BLR,09:30:00,09:34:00,12:25:00,11:53:00,4,4,on_time
1605,2025-06-08,8710,VS,Virgin Atlantic,DEL,BLR,09:30:00,09:34:00,12:25:00,11:53:00,4,4,on_time
1606,2025-06-08,6054,6E,IndiGo,DEL,BLR,15:30:00,15:41:00,18:20:00,18:03:00,11,11,on_time
1607,2025-06-08,2664,AI,Air India,DEL,BLR,15:30:00,15:40:00,18:20:00,18:08:00,11,11,on_time
1608,2025-06-08,9063,JL,Japan Airlines,DEL,BLR,11:30:00,11:39:00,14:25:00,13:56:00,10,10,on_time
1609,2025-06-08,4739,KL,KLM,DEL,BLR,11:30:00,11:39:00,14:25:00,13:56:00,10,10,on_time
1610,2025-06-08,5044,QF,Qantas,DEL,BLR,11:30:00,11:39:00,14:25:00,13:56:00,10,10,on_time
1611,2025-06-08,8711,VS,Virgin Atlantic,DEL,BLR,11:30:00,11:39:00,14:25:00,13:56:00,10,10,on_time
1612,2025-06-08,1086,ET,Ethiopian Airlines,DEL,BLR,12:10:00,12:15:00,14:55:00,14:36:00,5,5,on_time
1613,2025-06-08,9056,JL,Japan Airlines,DEL,BLR,10:45:00,10:46:00,13:35:00,13:03:00,2,2,on_time
1614,2025-06-08,4201,QF,Qantas,DEL,BLR,10:45:00,10:46:00,13:35:00,13:03:00,2,2,on_time
1615,2025-06-08,8696,VS,Virgin Atlantic,DEL,BLR,10:45:00,10:46:00,13:35:00,13:03:00,2,2,on_time
1616,2025-06-08,2817,AI,Air India,DEL,BLR,16:00:00,16:10:00,18:55:00,18:30:00,10,10,on_time
1617,2025-06-08,1076,ET,Ethiopian Airlines,DEL,BLR,14:10:00,14:18:00,17:00:00,16:43:00,8,8,on_time
1618,2025-06-08,9207,JL,Japan Airlines,DEL,BLR,14:15:00,14:20:00,17:10:00,16:48:00,5,5,on_time
1619,2025-06-08,4203,QF,Qantas,DEL,BLR,14:15:00,14:20:00,17:10:00,16:48:00,5,5,on_time
1620,2025-06-08,8697,VS,Virgin Atlantic,DEL,BLR,14:15:00,14:20:00,17:10:00,16:48:00,5,5,on_time
1621,2025-06-08,9058,JL,Japan Airlines,DEL,BLR,16:45:00,16:52:00,19:50:00,19:18:00,8,8,on_time
1622,2025-06-08,3650,KL,KLM,DEL,BLR,16:45:00,16:52:00,19:50:00,19:18:00,8,8,on_time
1623,2025-06-08,4207,QF,Qantas,DEL,BLR,16:45:00,16:52:00,19:50:00,19:18:00,8,8,on_time
1624,2025-06-08,8701,VS,Virgin Atlantic,DEL,BLR,16:45:00,16:52:00,19:50:00,19:18:00,8,8,on_time
1625,2025-06-08,2141,6E,IndiGo,DEL,BLR,16:45:00,16:52:00,19:50:00,19:18:00,8,8,on_time
1626,2025-06-08,2600,AI,Air India,DEL,BLR,17:00:00,17:20:00,19:50:00,20:03:00,21,13,on_time
1627,2025-06-08,2813,AI,Air India,DEL,BLR,18:00:00,18:14:00,21:05:00,20:30:00,14,14,on_time
1628,2025-06-08,2327,6E,IndiGo,DEL,BLR,18:00:00,18:05:00,21:00:00,20:28:00,6,6,on_time
1629,2025-06-08,9064,JL,Japan Airlines,DEL,BLR,18:55:00,19:12:00,21:50:00,21:29:00,18,18,delayed
1630,2025-06-08,3646,KL,KLM,DEL,BLR,18:55:00,19:12:00,21:50:00,21:29:00,18,18,delayed
1631,2025-06-08,5046,QF,Qantas,DEL,BLR,18:55:00,19:12:00,21:50:00,21:29:00,18,18,delayed
1632,2025-06-08,8712,VS,Virgin Atlantic,DEL,BLR,18:55:00,19:12:00,21:50:00,21:29:00,18,18,delayed
1633,2025-06-08,2487,6E,IndiGo,DEL,BLR,18:55:00,19:12:00,21:50:00,21:29:00,18,18,delayed
1634,2025-06-08,6893,NH,ANA,DEL,BLR,19:25:00,20:12:00,22:15:00,22:27:00,47,12,on_time
1635,2025-06-08,2512,AI,Air India,DEL,BLR,19:25:00,20:12:00,22:15:00,22:27:00,47,12,on_time
1636,2025-06-08,151,SG,SpiceJet,DEL,BLR,20:00:00,21:17:00,23:55:00,00:06:00,77,11,on_time
1637,2025-06-08,2809,AI,Air India,DEL,BLR,20:00:00,20:13:00,23:00:00,22:34:00,13,13,on_time
1638,2025-06-08,6515,6E,IndiGo,DEL,BLR,20:15:00,20:42:00,23:15:00,23:29:00,27,14,on_time
1639,2025-06-08,2807,AI,Air India,DEL,BLR,20:30:00,20:36:00,23:25:00,23:27:00,7,2,on_time
1640,2025-06-08,9209,JL,Japan Airlines,DEL,BLR,15:30:00,15:41:00,18:20:00,18:03:00,11,11,on_time
1641,2025-06-08,4209,QF,Qantas,DEL,BLR,15:30:00,15:41:00,18:20:00,18:03:00,11,11,on_time
1642,2025-06-08,8713,VS,Virgin Atlantic,DEL,BLR,15:30:00,15:41:00,18:20:00,18:03:00,11,11,on_time
1643,2025-06-08,9060,JL,Japan Airlines,DEL,BLR,18:00:00,18:05:00,21:00:00,20:28:00,6,6,on_time
1644,2025-06-08,4775,KL,KLM,DEL,BLR,18:00:00,18:05:00,21:00:00,20:28:00,6,6,on_time
1645,2025-06-08,5263,QF,Qantas,DEL,BLR,18:00:00,18:05:00,21:00:00,20:28:00,6,6,on_time
1646,2025-06-08,8723,VS,Virgin Atlantic,DEL,BLR,18:00:00,18:05:00,21:00:00,20:28:00,6,6,on_time
1647,2025-06-08,3790,AF,Air France,DEL,BLR,20:15:00,20:42:00,23:15:00,23:29:00,27,14,on_time
1648,2025-06-08,9070,JL,Japan Airlines,DEL,BLR,20:15:00,20:42:00,23:15:00,23:29:00,27,14,on_time
1649,2025-06-08,4213,QF,Qantas,DEL,BLR,20:15:00,20:42:00,23:15:00,23:29:00,27,14,on_time
1650,2025-06-08,8719,VS,Virgin Atlantic,DEL,BLR,20:15:00,20:42:00,23:15:00,23:29:00,27,14,on_time
1651,2025-06-08,5525,LH,Lufthansa,DEL,BLR,21:35:00,21:54:00,00:30:00,00:51:00,19,21,delayed
1652,2025-06-08,2412,AI,Air India,DEL,BLR,21:35:00,21:54:00,00:30:00,00:51:00,19,21,delayed
1653,2025-06-08,9219,JL,Japan Airlines,DEL,BLR,21:45:00,21:53:00,00:40:00,00:43:00,9,3,on_time
1654,2025-06-08,2811,AI,Air India,BLR,BOM,00:10:00,00:14:00,02:00:00,01:37:00,4,4,on_time
1655,2025-06-08,102,BZ,Blue Dart Aviation,BLR,BOM,01:10:00,00:51:00,02:50:00,02:03:00,0,0,on_time
1656,2025-06-08,1139,ET,Ethiopian Airlines,BLR,BOM,00:10:00,00:14:00,02:00:00,01:37:00,4,4,on_time
1657,2025-06-08,2858,AI,Air India,BLR,BOM,02:15:00,02:14:00,04:25:00,04:02:00,0,0,on_time
1658,2025-06-08,1736,QP,Akasa Air,BLR,BOM,03:25:00,03:36:00,05:15:00,04:55:00,11,11,on_time
1659,2025-06-08,5323,6E,IndiGo,BLR,BOM,03:30:00,03:45:00,05:20:00,05:02:00,15,15,on_time
1660,2025-06-08,1194,QP,Akasa Air,BLR,BOM,04:05:00,04:17:00,05:45:00,05:34:00,13,13,on_time
1661,2025-06-08,4460,LO,LOT - Polish Airlines,BLR,BOM,02:15:00,02:14:00,04:25:00,04:02:00,0,0,on_time
1662,2025-06-08,3365,AF,Air France,BLR,BOM,03:30:00,03:45:00,05:20:00,05:02:00,15,15,on_time
1663,2025-06-08,8773,BA,British Airways,BLR,BOM,03:30:00,03:45:00,05:20:00,05:02:00,15,15,on_time
1664,2025-06-08,9745,JL,Japan Airlines,BLR,BOM,03:30:00,03:45:00,05:20:00,05:02:00,15,15,on_time
1665,2025-06-08,4706,KL,KLM,BLR,BOM,03:30:00,03:45:00,05:20:00,05:02:00,15,15,on_time
1666,2025-06-08,5077,QF,Qantas,BLR,BOM,03:30:00,03:45:00,05:20:00,05:02:00,15,15,on_time
1667,2025-06-08,8345,VS,Virgin Atlantic,BLR,BOM,03:30:00,03:45:00,05:20:00,05:02:00,15,15,on_time
1668,2025-06-08,5193,JL,Japan Airlines,BLR,BOM,04:55:00,05:02:00,06:50:00,06:13:00,8,8,on_time
1669,2025-06-08,5053,QF,Qantas,BLR,BOM,04:55:00,05:02:00,06:50:00,06:13:00,8,8,on_time
1670,2025-06-08,8335,VS,Virgin Atlantic,BLR,BOM,04:55:00,05:02:00,06:50:00,06:13:00,8,8,on_time
1671,2025-06-08,5205,6E,IndiGo,BLR,BOM,04:55:00,05:02:00,06:50:00,06:13:00,8,8,on_time
1672,2025-06-08,1544,QP,Akasa Air,BLR,BOM,05:30:00,05:45:00,07:20:00,07:05:00,16,16,delayed
1673,2025-06-08,2402,AI,Air India,BLR,BOM,06:40:00,06:49:00,08:45:00,08:09:00,10,10,on_time
1674,2025-06-08,5089,6E,IndiGo,BLR,BOM,07:15:00,07:09:00,09:05:00,08:23:00,0,0,on_time
1675,2025-06-08,2846,AI,Air India,BLR,BOM,08:25:00,08:44:00,10:30:00,10:04:00,19,19,delayed
1676,2025-06-08,5520,LH,Lufthansa,BLR,BOM,06:40:00,06:49:00,08:45:00,08:09:00,10,10,on_time
1677,2025-06-08,5192,JL,Japan Airlines,BLR,BOM,07:15:00,07:09:00,09:05:00,08:23:00,0,0,on_time
1678,2025-06-08,5061,QF,Qantas,BLR,BOM,07:15:00,07:09:00,09:05:00,08:23:00,0,0,on_time
1679,2025-06-08,8348,VS,Virgin Atlantic,BLR,BOM,07:15:00,07:09:00,09:05:00,08:23:00,0,0,on_time
